int_no,rue_1,rue_2,street_1,street_2,date_,all_pedest,pi,fi,fli,fri,fti,cli,cri,cti,acc,ln_pi,ln_fi,ln_fli,ln_fri,ln_fti,ln_cli,ln_cri,ln_cti,tot_crossw,number_of_,avg_crossw,tot_road_w,median,green_stra,half_phase,any_ped_pr,ped_countd,lt_protect,lt_restric,lt_prot_re,parking,north_veh,north_ped,east_veh,east_ped,south_veh,south_ped,west_veh,west_ped,total_lane,of_exclusi,any_exclus,commercial,curb_exten,all_red_an,new_half_r,distdt,ln_distdt,traffic_10000,ped_100,borough,X,X.1,node_id,geometry
13279,Côte-Vertu,Place Côte-Vertu,C¶te-Vertu,Place C¶te-Vertu,11/06/2009,0,611.7939453125,28773.330078125,2978.00048828125,2802.60888671875,22992.720703125,372601.59375,455780.625,8367059,0,6.41639518737793,10.267204284668,7.99900722503662,7.93830585479736,10.0429334640503,12.8282651901245,13.029767036438,15.9398126602173,70.8000030517578,3,23.6000003814697,56,1,0,1,1,1,1,0,1,0,1646.12170410156,180.037445068359,12788.958984375,0,1107.15844726562,66.680534362793,13231.0908203125,365.075927734375,8,2,1,0,0,0,1,10417.939453125,9.2512845993042,2.87733292579651,6.11793947219849,Saint-Laurent,NA,,12843,"c(288841.65625, 5039718.5)"
11176,Beaulac,Côte-Vertu,Beaulac,C¶te-Vertu,26/03/2009,0,878.151306152344,38471.26953125,6272.88720703125,6236.29345703125,25962.087890625,1471435.25,1420992.25,12616023,2,6.77781915664673,10.5576667785645,8.74399185180664,8.73814105987549,10.1643934249878,14.2017488479614,14.1668663024902,16.3504772186279,107.5,4,26.8999996185303,82.4000015258789,1,0,1,1,1,1,0,1,0,5167.3798828125,277.135192871094,12566.9599609375,212.025131225586,3959.79614257812,95.1608810424805,16777.1328125,293.830078125,8,3,1,1,0,0,1,10585.30078125,9.26722145080566,3.84712696075439,8.78151321411133,Saint-Laurent,NA,,12845,"c(288683.90625, 5039543.5)"
11164,Beaudet,Marcel-Laurin,Beaudet,Marcel-Laurin,21/05/2009,0,531.898986816406,36115.296875,338.586730957031,312.541595458984,35464.16796875,56630.10546875,42793.546875,9924685,1,6.27645397186279,10.4944715499878,5.82477998733521,5.74473810195923,10.4762783050537,10.9442958831787,10.6641426086426,16.1105365753174,79,4,19.7999992370605,66.5999984741211,1,1,1,1,1,1,1,1,1,20553.330078125,167.254364013672,0,159.72038269043,14559.228515625,113.009704589844,1002.73760986328,91.9145584106445,5,0,0,1,0,0,1,8693.7021484375,9.07035446166992,3.61152958869934,5.31898975372314,Saint-Laurent,NA,,13017,"c(290568.625, 5040734.5)"
11839,Bourgoin,Côte-Vertu,Bourgoin,C¶te-Vertu,26/03/2009,1,1527.58264160156,34060.79296875,494.974517822266,785.796081542969,32780.0234375,80101.734375,752175.5625,44601604,0,7.33144187927246,10.4359016418457,6.20450592041016,6.66669702529907,10.397575378418,11.2910528182983,13.5307245254517,17.6132793426514,75,3,25,65,1,0,0,1,1,1,1,1,0,762.684448242188,166.948913574219,15057.240234375,153.593002319336,0,0,18240.869140625,1207.04064941406,7,1,1,1,0,0,0,9673.4736328125,9.17714309692383,3.40607929229736,15.2758264541626,Saint-Laurent,NA,,13047,"c(289579.1875, 5040546)"
13141,Collège,Marcel-Laurin,CollÞge,Marcel-Laurin,21/05/2009,0,574.089294433594,40520.64453125,548.808166503906,2543.12109375,37428.71484375,114608.546875,425373.34375,13909763,0,6.35278511047363,10.6095666885376,6.30774879455566,7.84114694595337,10.5301933288574,11.6492776870728,12.9607219696045,16.4481029510498,85.9000015258789,4,21.5,72,1,1,1,1,1,0,1,1,0,20536.5859375,137.118438720703,2176.62890625,105.475723266602,14276.453125,254.648529052734,3530.97583007812,76.8465957641602,5,0,0,4,0,0,1,8539.529296875,9.05246162414551,4.05206441879272,5.74089288711548,Saint-Laurent,NA,,13062,"c(290716.8125, 5040616)"
13284,Côte-Vertu,Grimard,C¶te-Vertu,Grimard,26/03/2009,0,3058.50415039062,45649.359375,4755.22216796875,2989.10668945312,37905.03125,2205980.75,4378521.5,62332808,5,8.02568054199219,10.7287454605103,8.46699905395508,8.00273036956787,10.542839050293,14.6066827774048,15.2922220230103,17.947998046875,37,2,18.5,53.7000007629395,1,1,1,1,1,1,1,1,0,3853.86767578125,1414.05737304688,17543.66796875,0,0,0,24251.82421875,1644.44677734375,6,1,1,2,1,0,1,8218.13671875,9.01409912109375,4.56493616104126,30.5850410461426,Saint-Laurent,NA,,13148,"c(291536.59375, 5043067)"
13286,Côte-Vertu,Jules-Poitras,C¶te-Vertu,Jules-Poitras,05/05/2009,0,1824.36840820312,43226.33984375,5591.13671875,7248.58837890625,30386.61328125,3425514.5,1123309,17353228,2,7.50898885726929,10.674204826355,8.62893772125244,8.88856220245361,10.3217573165894,15.0467624664307,13.9317893981934,16.6692886352539,86,4,21.5,74.4000015258789,1,0,1,1,1,1,1,1,0,7863.6875,675.016296386719,14963.10546875,564.033874511719,537.7509765625,585.318176269531,19861.794921875,0,7,3,1,1,0,0,1,8238.59765625,9.01658535003662,4.32263422012329,18.2436847686768,Saint-Laurent,NA,,13196,"c(291444.1875, 5042867)"
13671,Deguire,O'Brien,Deguire,O'Brien,27/05/2009,0,242.178573608398,10320.357421875,430.093170166016,1153.17553710938,8737.0888671875,29450.453125,51975.2578125,1346642.375,0,5.48967504501343,9.2418737411499,6.06400203704834,7.05027484893799,9.07533168792725,10.2904653549194,10.8585233688354,14.1131248474121,54.2000007629395,4,13.6000003814697,42.5999984741211,0,0,0,0,1,0,0,0,0,5275.68408203125,92.9112777709961,743.741882324219,42.6477966308594,3806.98193359375,68.5411071777344,493.949798583984,38.0783920288086,2,0,0,0,0,0,0,9433.4287109375,9.15201473236084,1.03203570842743,2.42178583145142,Saint-Laurent,NA,,13301,"c(290056, 5042347.5)"
16732,O'Brien,Tassé,O'Brien,TassÚ,26/05/2009,0,469.774871826172,11062.5693359375,712.704223632812,1202.5732421875,9147.2919921875,103643.6328125,101641.7578125,2690489.75,0,6.15225410461426,9.31132316589355,6.56906604766846,7.09221887588501,9.12121295928955,11.548713684082,11.5292100906372,14.8052339553833,58.7999992370605,4,14.6999998092651,46.9000015258789,0,0,0,0,1,0,0,0,0.5,4090.22241210938,182.43684387207,1263.34643554688,57.7716674804688,4090.22241210938,161.152542114258,1618.77783203125,68.413818359375,2,0,0,0,0,0,0,9179.15234375,9.12469005584717,1.10625696182251,4.69774866104126,Saint-Laurent,NA,,13307,"c(290272.5, 5042150)"
16730,O'Brien,Rochon,O'Brien,Rochon,26/05/2009,0,854.412536621094,11066.251953125,2064.44799804688,2250.45092773438,6751.35302734375,542736.125,663850.625,3557716.5,0,6.75041389465332,9.31165504455566,7.63261795043945,7.71888589859009,8.81749820709229,13.2043790817261,13.4058122634888,15.0846290588379,61.9000015258789,4,15.5,48.2000007629395,0,0,0,0,1,0,1,1,1,4182.30322265625,556.432373046875,2815.826171875,50.1701316833496,2289.125,0,1778.99816894531,247.810043334961,2,0,0,0,0,0,0,8924.599609375,9.09656715393066,1.10662519931793,8.5441255569458,Saint-Laurent,NA,,13316,"c(290492.3125, 5041955.5)"
1657,Côte-Vertu,Sainte-Croix,C¶te-Vertu,Sainte-Croix,10/03/2009,0,2447.51879882812,34548.69921875,4129.60009765625,4116.25390625,26302.845703125,1354944.625,3623067.5,31328140,2,7.8028302192688,10.4501247406006,8.32593631744385,8.32269859313965,10.1774320602417,14.1192712783813,15.1028318405151,17.2600269317627,83.4000015258789,4,20.8999996185303,58.9000015258789,1,0,1,1,1,1,1,1,0,0,567.662658691406,12711.0078125,907.92333984375,7931.2724609375,690.628173828125,13906.4189453125,281.304656982422,7,1,1,0,0,0,1,8659.9208984375,9.06646060943604,3.45486998558044,24.4751873016357,Saint-Laurent,NA,,13329,"c(290738.09375, 5041832.5)"
11010,Barré,Côte-Vertu,BarrÚ,C¶te-Vertu,11/06/2009,0,1420.29541015625,36196.40625,2000.55847167969,2132.10205078125,32063.74609375,648209.1875,836057.1875,14206884,2,7.25861978530884,10.49671459198,7.60118198394775,7.66486406326294,10.3754806518555,13.3819694519043,13.6364517211914,16.4692363739014,73.9000015258789,4,18.5,58.7999992370605,1,0,1,1,1,1,0,1,0,1077.92651367188,536.7783203125,17804.056640625,276.724212646484,1355.62963867188,451.760620117188,15958.79296875,155.032241821289,6,2,1,1,0,0,1,8413.115234375,9.03754711151123,3.61964058876038,14.2029542922974,Saint-Laurent,NA,,13339,"c(291069.875, 5042201.5)"
13282,Côte-Vertu,Dutrisac,C¶te-Vertu,Dutrisac,10/06/2009,0,818.953918457031,38052.7421875,1704.26696777344,1700.578125,34647.89453125,643858.6875,153761.75,9285278,0,6.70802783966064,10.5467281341553,7.44088983535767,7.43872404098511,10.45299243927,13.3752346038818,11.9431600570679,16.0439414978027,57.7999992370605,3,19.2999992370605,51.4000015258789,1,1,0,1,1,0,1,1,0,1870.26708984375,433.068237304688,18044.203125,266.244293212891,22.1333389282227,117.956329345703,18116.13671875,1.68508994579315,6,2,1,2,0,0,0,8500.099609375,9.04783344268799,3.80527424812317,8.18953895568848,Saint-Laurent,NA,,13343,"c(290949.75, 5042068.5)"
13300,Côte-Vertu,Saint-Germain,C¶te-Vertu,Saint-Germain,09/06/2009,0,470.949066162109,33610.59375,2917.234375,2893.72290039062,27799.634765625,560662.875,246462.296875,1883676.375,2,6.15474987030029,10.4225969314575,7.97839117050171,7.97029876708984,10.23277759552,13.2368745803833,12.414963722229,14.4487361907959,88.8000030517578,4,22.2000007629395,69,1,0,0,0,0,1,0,1,0,1654.84777832031,169.878051757812,14835.755859375,0,2872.02001953125,260.703948974609,14247.96875,40.3670654296875,7,2,1,2,0,0,0,8759.099609375,9.07784843444824,3.36105942726135,4.70949077606201,Saint-Laurent,NA,,13360,"c(290615.84375, 5041713.5)"
8256,Côte-Vertu,Décarie,C¶te-Vertu,DÚcarie,29/04/2009,0,14171.669921875,41235.6328125,3165.3544921875,5495.86865234375,32574.41015625,12979234,24595584,303600064,15,9.55900001525879,10.6270580291748,8.06002044677734,8.61175155639648,10.391282081604,16.3788604736328,17.0180778503418,19.5312213897705,91.4000015258789,4,22.7999992370605,86.0999984741211,1,1,1,1,1,0,1,1,0,7173.36962890625,2313.775390625,17474.947265625,2890.16674804688,4361.8935546875,1541.96960449219,12225.423828125,7425.7578125,6,1,1,0,0,0,1,8836.771484375,9.08667659759521,4.12356328964233,141.716705322266,Saint-Laurent,NA,,13361,"c(290519.65625, 5041608.5)"
13805,Dion,Sainte-Croix,Dion,Sainte-Croix,03/09/2009,0,358.9140625,18496.990234375,1627.35009765625,1162.65734863281,15706.9833984375,399863.125,87137.359375,247256.890625,0,5.8830828666687,9.82536315917969,7.39470815658569,7.05846405029297,9.66186141967773,12.8988780975342,11.3752412796021,12.4181833267212,44.0999984741211,3,14.6999998092651,36.7000007629395,0,0,0,0,0,0,1,1,0,8806.9443359375,1.57418394088745,1.85136497020721,69.2641143798828,8631.0654296875,14.1676597595215,1057.12951660156,273.908111572266,4,0,0,2,0,0,0,7431.287109375,8.91345405578613,1.84969902038574,3.58914065361023,Saint-Laurent,NA,,13405,"c(291856.03125, 5040994)"
13146,Collège,Sainte-Croix,CollÞge,Sainte-Croix,18/02/2009,1,8138.13427734375,23580.57421875,3191.6416015625,4335.7353515625,16053.197265625,5845619.5,6474339.5,31032932,3,9.00431632995605,10.0681781768799,8.06829071044922,8.37464618682861,9.6836633682251,15.5812034606934,15.6833572387695,17.250560760498,59.7999992370605,4,15,41.2999992370605,0,0,0,1,1,0,0,0,0,8587.03515625,585.676574707031,1137.76110839844,3779.19677734375,9281.5126953125,1137.71630859375,4574.26416015625,2635.54467773438,4,0,0,0,0,0,0,7990.39599609375,8.98599529266357,2.35805749893188,81.3813400268555,Saint-Laurent,NA,,13408,"c(291330.65625, 5041307)"
14215,Église,Sainte-Croix,?glise,Sainte-Croix,26/03/2009,1,3128.62280273438,19294.375,2786.8798828125,2105.08618164062,14402.41015625,1432181.75,2003626.875,26017648,1,8.04834842681885,9.86756896972656,7.93267822265625,7.65211200714111,9.57515144348145,14.1747102737427,14.5104703903198,17.0742855072021,64.9000015258789,4,16.2000007629395,44.2000007629395,0,0,0,1,1,0,0,0,0,8639.9052734375,669.465148925781,152.151702880859,1026.73583984375,7536.32373046875,1143.60009765625,2965.9951171875,288.821624755859,4,0,0,0,0,0,0,8278.080078125,9.02136611938477,1.92943751811981,31.2862281799316,Saint-Laurent,NA,,13423,"c(291073.46875, 5041533.5)"
14209,Église,Marcel-Laurin,?glise,Marcel-Laurin,20/05/2009,0,562.037048339844,42432.73046875,901.505310058594,3224.759765625,38306.46484375,128886.859375,467934.65625,11076243,1,6.33156776428223,10.6556749343872,6.80406618118286,8.07861423492432,10.5533742904663,11.7666902542114,13.0560836791992,16.2203121185303,77.4000015258789,4,19.3999996185303,67.1999969482422,1,1,0,1,0,0,1,1,0,21254.865234375,141.651611328125,2291.32592773438,121.850852966309,15902.1787109375,149.267288208008,2984.35815429688,149.267288208008,6,0,0,2,0,0,0,8828.404296875,9.08572959899902,4.24327325820923,5.62037038803101,Saint-Laurent,NA,,13449,"c(290440.96875, 5040847.5)"
13283,Côte-Vertu,Gohier,C¶te-Vertu,Gohier,29/04/2009,0,2106.86572265625,34234.31640625,2739.13623046875,2101.76416015625,29393.4140625,1524583.875,1066894,23690102,2,7.65295696258545,10.4409837722778,7.91539812088013,7.65053176879883,10.2885255813599,14.237232208252,13.8802623748779,16.9805679321289,82.4000015258789,4,20.6000003814697,66.6999969482422,1,1,0,1,1,1,0,1,0,475.096435546875,914.672058105469,18411.453125,799.722229003906,1204.35974121094,392.471496582031,14143.40625,0,8,2,1,3,0,0,0,8892.251953125,9.09293556213379,3.42343163490295,21.0686569213867,Saint-Laurent,NA,,13450,"c(290451.65625, 5041531)"
12315,Cardinal,Côte-Vertu,Cardinal,C¶te-Vertu,22/04/2009,0,995.136962890625,30599.73046875,1663.81506347656,907.180053710938,28028.734375,654525.0625,355939.5625,15357927,1,6.90288019180298,10.32874584198,7.41686820983887,6.81034088134766,10.240984916687,13.3916654586792,12.7825155258179,16.5471420288086,56.5,3,18.7999992370605,51.7000007629395,1,1,0,1,1,0,1,1,0,0,400.682189941406,15928.439453125,320.217315673828,312.820709228516,45.979923248291,14358.4697265625,228.257476806641,5,1,1,1,0,0,0,8957.35546875,9.10023021697998,3.0599730014801,9.9513692855835,Saint-Laurent,NA,,13455,"c(290373.34375, 5041443.5)"
1658,Edouard-Laurin,Marcel-Laurin,Edouard-Laurin,Marcel-Laurin,20/05/2009,0,115.758308410645,41668.328125,5069.08935546875,2565.53393554688,34033.703125,192218.921875,138392.8125,2073517.875,1,4.75150394439697,10.6374969482422,8.53091621398926,7.84992218017578,10.4351072311401,12.1663904190063,11.8378505706787,14.5447568893433,62.2000007629395,3,20.7000007629395,59.5,1,0,1,1,1,1,1,1,0,22054.951171875,51.7866134643555,2625.63427734375,54.8328819274902,16987.740234375,9.13881397247314,0,0,6,1,1,4,0,0,1,9102.5302734375,9.11630725860596,4.16683292388916,1.15758311748505,Saint-Laurent,NA,,13492,"c(290184.75, 5041076)"
13653,Decelles,Marcel-Laurin,Decelles,Marcel-Laurin,15/04/2009,0,809.575073242188,42967.87890625,893.494140625,1509.35986328125,40565.0234375,162616.703125,274730.75,16719977,0,6.69650983810425,10.6682081222534,6.7951397895813,7.3194408416748,10.6106605529785,11.9991512298584,12.5235471725464,16.6321144104004,74.0999984741211,4,18.5,64,1,1,0,1,1,0,1,1,0,24347.2265625,105.096969604492,1274.74438476562,88.6755676269531,16217.7978515625,307.080200195312,1128.10961914062,308.722351074219,5,0,0,2,0,0,0,8994.8232421875,9.10440444946289,4.29678773880005,8.09575080871582,Saint-Laurent,NA,,13493,"c(290284.90625, 5040987)"
8797,Grenet,Thimens,Grenet,Thimens,16/04/2009,0,578.330505371094,13771.3857421875,4998.44580078125,6632.96240234375,2139.97778320312,804811.1875,1341347.75,580566.3125,0,6.36014604568481,9.53034782409668,8.51688194274902,8.79980659484863,7.66855096817017,13.5983629226685,14.109185218811,13.2717590332031,57.4000015258789,3,19.1000003814697,45.7999992370605,1,0,1,1,1,1,0,1,0,5337.35595703125,141.333587646484,0,60.1073875427246,1832.05334472656,129.9619140625,6601.9765625,246.927642822266,4,1,1,0,0,0,1,9516.517578125,9.16078472137451,1.37713861465454,5.78330516815186,Saint-Laurent,NA,,13496,"c(289831.5, 5041605)"
13285,Côte-Vertu,Hocquart,C¶te-Vertu,Hocquart,14/04/2009,0,914.612487792969,36350.3046875,1834.67333984375,2185.50415039062,32330.125,440546.3125,458027,16418754,1,6.81850004196167,10.500958442688,7.5146222114563,7.68960189819336,10.3837547302246,12.9957714080811,13.0346832275391,16.6139354705811,98,4,24.5,81.6999969482422,1,0,1,1,1,1,0,1,0,839.693725585938,272.089019775391,14474.1728515625,181.939056396484,1081.24951171875,134.405426025391,19955.1875,326.179016113281,8,2,1,0,0,0,1,10051.0654296875,9.21543407440186,3.63503050804138,9.14612483978271,Saint-Laurent,NA,,13534,"c(289196.84375, 5040116)"
13281,Côte-Vertu,Duguay / Hill,C¶te-Vertu,Duguay / Hill,28/05/2009,0,1295.84460449219,38055.66015625,1192.49499511719,1497.59509277344,35365.5703125,368765.65625,478709.6875,21051194,1,7.16691780090332,10.5468053817749,7.08380317687988,7.31161594390869,10.4734935760498,12.8179168701172,13.0788497924805,16.8624687194824,98.9000015258789,4,24.7000007629395,78.3000030517578,1,0,1,1,1,1,0,1,0,844.6064453125,331.495147705078,16040.0810546875,280.264068603516,515.321533203125,369.1650390625,20655.650390625,314.920379638672,8,2,1,1,0,0,1,9903.0458984375,9.20059776306152,3.80556607246399,12.9584465026855,Saint-Laurent,NA,,13550,"c(289344.46875, 5040284)"
11478,Bertrand,Côte-Vertu,Bertrand,C¶te-Vertu,15/04/2009,0,441.735687255859,36854.1875,1808.49462890625,2911.18774414062,32134.505859375,109047.90625,431404.625,7439311.5,2,6.09071207046509,10.5147247314453,7.5002498626709,7.97631597518921,10.377685546875,11.5995426177979,12.9748020172119,15.8222894668579,85.1999969482422,4,21.2999992370605,66.5999984741211,1,0,1,1,1,1,0,1,0,107.532112121582,67.3277435302734,14436.6748046875,198.698959350586,1833.91137695312,142.866195678711,20476.0703125,32.8428039550781,8,2,1,2,0,0,1,9820.2119140625,9.19219779968262,3.68541884422302,4.41735696792603,Saint-Laurent,NA,,13551,"c(289428.375, 5040381.5)"
13298,Côte-Vertu,Saint-Amour,C¶te-Vertu,Saint-Amour,27/04/2009,0,92.0913238525391,27790.369140625,2989.14501953125,3067.85986328125,21733.365234375,81965.203125,64036.12890625,1789710.625,0,4.52278089523315,10.2324447631836,8.00274276733398,8.02873516082764,9.98660373687744,11.3140497207642,11.0672025680542,14.3975639343262,98.9000015258789,4,24.7000007629395,57.5,1,0,0,0,0,0,0,0,0,3001.2548828125,7.36730623245239,11877.865234375,60.7802734375,345.134216308594,1.84182596206665,12566.115234375,22.1019172668457,6,0,0,3,0,0,0,11920.1845703125,9.38598823547363,2.77903699874878,0.920913219451904,Saint-Laurent,NA,,13628,"c(287496.53125, 5038221.5)"
13295,Côte-Vertu,Pitfield,C¶te-Vertu,Pitfield,08/04/2009,0,1.6421400308609,23232.802734375,1135.93017578125,1024.48779296875,21072.384765625,3.21059608459473,44.9483489990234,34603.80859375,0,0.495999991893768,10.0533199310303,7.03520679473877,6.93194818496704,9.95571899414062,1.16645705699921,3.80551409721375,10.4517192840576,87.4000015258789,4,21.8999996185303,57.4000015258789,1,0,0,0,0,0,0,0,0,993.205749511719,0,12260.6162109375,0,105.576988220215,0,9873.4033203125,1.6421400308609,6,0,0,2,0,0,0,12080.810546875,9.39937400817871,2.32328033447266,0.0164214000105858,Saint-Laurent,NA,,13629,"c(287359.875, 5038071.5)"
16092,Chemin Saint-François,Liesse Montée de,Chemin Saint-Franþois,Liesse MontÚe de,09/04/2009,0,48.7357177734375,14507.3056640625,5316.05322265625,3648.61352539062,5542.63916015625,70177,48481.46484375,92904.453125,0,3.8864119052887,9.58240795135498,8.57848644256592,8.20210266113281,8.62022590637207,11.1587762832642,10.7889366149902,11.4393272399902,68.8000030517578,4,17.2000007629395,55.9000015258789,0,0,0,0,0,0,0,0,0,3309.703125,9.74714374542236,6938.9501953125,32.490478515625,4117.2783203125,6.49809598922729,141.374099731445,0,4,0,0,3,0,0,0,12105.7060546875,9.40143203735352,1.45073056221008,0.487357169389725,Saint-Laurent,NA,,13634,"c(287234.28125, 5038729)"
8840,Brabant-Marineau,Henri-Bourassa,Brabant-Marineau,Henri-Bourassa,23/04/2009,0,81.2261962890625,43529.6640625,3015.33520507812,6359.8974609375,34154.43359375,29941.47265625,84422.5546875,1442419.5,0,4.39723777770996,10.6811981201172,8.01146602630615,8.75776767730713,10.438648223877,10.3070001602173,11.3435897827148,14.1818323135376,105,4,26.2000007629395,95.3000030517578,1,1,0,1,1,1,0,1,0,234.332397460938,27.616907119751,15351.677734375,35.7395286560059,2769.3828125,11.3716678619385,25174.271484375,6.49809598922729,8,4,1,4,0,0,0,13721.5380859375,9.5267219543457,4.35296630859375,0.812261939048767,Saint-Laurent,NA,,13707,"c(285525.96875, 5040149.5)"
8854,Guenette,Henri-Bourassa,Guenette,Henri-Bourassa,09/04/2009,0,133.210968017578,33710.94140625,3050.19458007812,2926.25,27734.498046875,124485.046875,111243.09375,1936184.875,0,4.89193391799927,10.4255781173706,8.0229606628418,7.98147678375244,10.2304315567017,11.7319412231445,11.6194734573364,14.4762296676636,107.099998474121,4,26.7999992370605,80.1999969482422,1,0,0,0,1,1,0,1,0,753.349609375,6.49809598922729,14778.4345703125,27.616907119751,1675.18615722656,56.8583374023438,16503.97265625,42.237621307373,8,2,1,3,0,0,0,13119.6953125,9.4818696975708,3.37109422683716,1.33210968971252,Saint-Laurent,NA,,13715,"c(286139.28125, 5040777)"
7201,Henri-Bourassa,Thimens,Henri-Bourassa,Thimens,28/04/2009,0,177.021774291992,38662.3359375,3968.41552734375,5824.17724609375,28869.744140625,168648.0625,234177.890625,2967932.5,0,5.17627286911011,10.5626211166382,8.28612232208252,8.66977310180664,10.2705488204956,12.035569190979,12.3638362884521,14.9033756256104,245,4,61.2999992370605,210.699996948242,1,0,0,0,1,1,0,1,0,952.803161621094,40.9772644042969,15154.74609375,54.0899887084961,3723.02563476562,32.781810760498,18831.76171875,49.1727142333984,8,3,1,8,0,0,0,13279.29296875,9.49396133422852,3.86623358726501,1.77021777629852,Saint-Laurent,NA,,13717,"c(285973.6875, 5040611.5)"
7200,Félix-Leclerc,Henri-Bourassa,FÚlix-Leclerc,Henri-Bourassa,09/06/2009,0,210.2451171875,31668.181640625,2363.81005859375,2586.26489257812,26718.10546875,75769.03125,156131.421875,3457553.75,0,5.34827423095703,10.3630676269531,7.76803016662598,7.85797023773193,10.193097114563,11.235445022583,11.9584531784058,15.0560722351074,111.099998474121,4,27.7999992370605,89.4000015258789,1,0,0,0,1,1,0,1,0,325.543823242188,67.2784423828125,14115.9423828125,70.6423645019531,2264.33813476562,13.4556884765625,14962.3564453125,58.8686332702637,8,2,1,2,0,0,0,12818.791015625,9.45866775512695,3.16681814193726,2.10245108604431,Saint-Laurent,NA,,13725,"c(286459.21875, 5041110.5)"
8892,Henri-Bourassa,Sartelon,Henri-Bourassa,Sartelon,08/04/2009,0,11.4949808120728,38007.71484375,864.167175292969,703.846557617188,36439.703125,5348.853515625,1155.81469726562,359034.59375,1,2.44191098213196,10.5455436706543,6.76176595687866,6.55656003952026,10.5034141540527,8.58463764190674,7.05256080627441,12.7911739349365,94.6999969482422,3,31.6000003814697,61.9000015258789,1,1,0,1,1,1,1,1,0,850.481262207031,1.6421400308609,16200.2021484375,8.21070098876953,0,0,20957.03125,1.6421400308609,7,1,1,1,0,0,0,12505.3623046875,9.433913230896,3.80077147483826,0.114949807524681,Saint-Laurent,NA,,13735,"c(286792.375, 5041346)"
8847,Duchesne,Henri-Bourassa,Duchesne,Henri-Bourassa,09/04/2009,1,298.912414550781,34090.5234375,1454.41015625,1493.14282226562,31142.970703125,129792.5234375,151450.3125,5610387.5,0,5.70015096664429,10.4367752075195,7.28235578536987,7.30863809585571,10.3463439941406,11.7736921310425,11.9280128479004,15.5401296615601,70.0999984741211,4,17.5,63.4000015258789,0,0,0,1,1,0,0,0,0,1179.40856933594,108.843101501465,15690.587890625,95.8469161987305,284.684814453125,9.74714374542236,16935.841796875,84.4752426147461,6,0,0,2,0,0,0,11614.44140625,9.36000442504883,3.40905237197876,2.98912405967712,Saint-Laurent,NA,,13772,"c(287738.1875, 5041784.5)"
8870,Henri-Bourassa,Londres,Henri-Bourassa,Londres,23/04/2009,1,164.076919555664,25280.787109375,497.714263916016,877.294006347656,23905.77734375,11115.185546875,51117.8984375,2174788.5,1,5.10033512115479,10.1378002166748,6.21002578735352,6.77684211730957,10.0818748474121,9.31606769561768,10.841890335083,14.5924415588379,57.7999992370605,3,19.2999992370605,51.4000015258789,0,0,0,1,1,1,1,1,0.5,0,42.237621307373,10891.615234375,74.7281036376953,838.561401367188,30.8659553527832,13550.6103515625,16.2452392578125,6,0,0,1,0,0,0,10595.189453125,9.26815509796143,2.52807879447937,1.64076924324036,Saint-Laurent,NA,,13895,"c(288954.21875, 5042736)"
8893,Henri-Bourassa,Sorbone de la,Henri-Bourassa,Sorbone de la,03/09/2009,0,114.915466308594,24917.525390625,175.879699707031,727.586547851562,24014.05859375,4808.744140625,21409.11328125,907261.4375,0,4.74419689178467,10.123327255249,5.1697998046875,6.5897331237793,10.0863952636719,8.47819137573242,9.97157192230225,13.718186378479,54.7999992370605,3,18.2999992370605,52.4000015258789,0,1,0,1,0,0,1,1,1,0,36.206241607666,10662.0126953125,28.3353214263916,740.546142578125,40.9287986755371,13514.966796875,9.44510746002197,6,0,0,1,0,0,0,10441.9677734375,9.25358867645264,2.49175262451172,1.14915466308594,Saint-Laurent,NA,,13897,"c(289140.8125, 5042849.5)"
1720,Gouin,Lalande,Gouin,Lalande,22/01/2009,0,638.58056640625,26612.8359375,1907.83581542969,1166.6015625,23538.3984375,257240.59375,177525.265625,4843699,2,6.45924806594849,10.1891489028931,7.55372476577759,7.06185007095337,10.066388130188,12.4577665328979,12.0868682861328,15.3931894302368,58.2999992370605,4,14.6000003814697,37.0999984741211,0,0,0,0,1,0,1,1,0,1979.43237304688,209.12580871582,9151.7158203125,110.164489746094,86.3369445800781,224.063369750977,15395.3505859375,95.2269287109375,4,0,0,6,0,0,0,16185.2236328125,9.69185352325439,2.66128349304199,6.38580560684204,Pierrefonds-Roxboro,NA,,13985,"c(283065.5, 5040556)"
8610,Alexander,Gouin,Alexander,Gouin,13/01/2009,0,1073.84423828125,25802.578125,1778.12243652344,2809.9755859375,21214.48046875,465447.5,250965.4375,8930116,4,6.97900009155273,10.1582298278809,7.48331308364868,7.94093084335327,9.96243858337402,13.0507545471191,12.4330701828003,16.004940032959,55.5,4,13.8999996185303,38,0,0,1,1,1,0,1,1,0,125.073089599609,484.171875,9217.88671875,52.750244140625,2705.74780273438,169.554351806641,13753.87109375,367.367767333984,4,1,1,6,0,0,1,16237.375,9.69507122039795,2.58025789260864,10.7384424209595,Pierrefonds-Roxboro,NA,,13997,"c(283012.875, 5040532.5)"
